"RV Gomez","caught",3
"Sunny Gupta","stumped",1
"R Parag","bowled",2
"DR Smith","bowled",18
"PP Ojha","caught",5
"PP Shaw","caught",24
"JD Unadkat","bowled",2
"DL Chahar","stumped",2
"BE Hendricks","bowled",1
"DPMD Jayawardene","caught",38
"CJ Anderson","lbw",1
"KAJ Roach","bowled",1
"AG Murtaza","stumped",1
"KP Appanna","run out",1
"Mohammed Shami","stumped",1
"CJ Ferguson","stumped",1
"JP Faulkner","caught and bowled",1
"MK Tiwary","lbw",7
"AD Mascarenhas","bowled",3
"DPMD Jayawardene","run out",8
"DJ Bravo","caught",42
"A Flintoff","caught",1
"MD Mishra","lbw",3
"GJ Bailey","caught",16
"DJ Hooda","run out",4
"BB Samantray","bowled",1
"RS Bopara","caught",13
"KC Sangakkara","caught",40
"Harbhajan Singh","caught",33
"Yashpal Singh","caught",4
"Kamran Khan","caught",1
"MK Pandey","caught and bowled",5
"MM Patel","run out",1
"ER Dwivedi","caught",2
"SD Lad","bowled",1
"AA Bilakhia","lbw",2
"AB de Villiers","caught and bowled",2
"YBK Jaiswal","bowled",1
"Anirudh Singh","bowled",1
"B Sumanth","bowled",1
"Umar Gul","run out",1
"A Symonds","bowled",7
"H Klaasen","bowled",1
"KMA Paul","caught",1
"SS Tiwary","run out",2
"SM Katich","bowled",2
"SE Marsh","run out",5
"Shakib Al Hasan","run out",3
"G Gambhir","caught",80
"Z Khan","bowled",5
"CJ Ferguson","caught and bowled",2
"SR Watson","stumped",4
"GC Smith","bowled",2
"SM Pollock","caught",4
"BCJ Cutting","run out",1
"Younis Khan","bowled",1
"C de Grandhomme","caught",9
"Yuvraj Singh","run out",4
"LA Carseldine","run out",1
"R Ashwin","lbw",1
"RS Bopara","run out",2
"MS Wade","lbw",1
"TG Southee","caught",4
"BCJ Cutting","bowled",2
"HH Pandya","caught",34
"MJ McClenaghan","lbw",1
"Mujeeb Ur Rahman","bowled",1
"HM Amla","run out",1
"P Simran Singh","caught",2
"Yuvraj Singh","caught",84
"K Rabada","bowled",3
"RP Singh","run out",4
"IS Sodhi","caught",2
"L Balaji","run out",1
"KS Williamson","bowled",3
"AA Chavan","caught",1
"Niraj Patel","caught",2
"SW Billings","bowled",3
"TL Suman","run out",1
"JM Bairstow","caught",10
"FY Fazal","caught",4
"DPMD Jayawardene","lbw",6
"SD Chitnis","run out",1
"LH Ferguson","run out",1
"Q de Kock","run out",1
"JDP Oram","caught and bowled",1
"WP Saha","stumped",5
"R Sathish","run out",2
"AB Agarkar","caught",6
"Mohammad Nabi","caught",6
"BA Stokes","bowled",13
"M Muralitharan","lbw",1
"P Negi","caught",15
"HH Pandya","stumped",1
"A Nehra","bowled",1
"Y Venugopal Rao","bowled",8
"BR Dunk","bowled",1
"DS Kulkarni","bowled",3
"P Kumar","bowled",15
"A Nehra","caught",5
"CA Pujara","bowled",4
"MJ Lumb","caught",6
"NL McCullum","run out",2
"MK Pandey","lbw",6
"MK Tiwary","bowled",11
"AS Raut","lbw",1
"Shakib Al Hasan","bowled",9
"DT Christian","lbw",4
"RA Tripathi","bowled",8
"AS Rajpoot","bowled",2
"SR Watson","bowled",35
"DJ Hooda","hit wicket",1
"AB de Villiers","stumped",6
"P Negi","bowled",4
"LR Shukla","bowled",6
"ML Hayden","caught",17
"AM Nayar","run out",9
"MC Henriques","run out",2
"AD Mathews","lbw",2
"DA Warner","caught",77
"R Vinay Kumar","stumped",1
"LMP Simmons","caught",16
"RJ Quiney","bowled",1
"N Saini","caught and bowled",2
"MDKJ Perera","caught",1
"RR Bhatkal","run out",1
"KS Williamson","run out",2
"NA Saini","caught",1
"NS Naik","lbw",1
"S Anirudha","stumped",1
"DA Warner","hit wicket",1
"N Rana","retired hurt",1
"JDP Oram","caught",5
"CA Lynn","caught",21
"CR Woakes","stumped",1
"N Saini","bowled",1
"S Badrinath","caught",31
"SK Trivedi","caught",3
"M Markande","lbw",1
"MS Bisla","run out",4
"JDP Oram","bowled",2
"MEK Hussey","lbw",2
"Azhar Mahmood","caught and bowled",1
"VVS Laxman","bowled",2
"F du Plessis","caught and bowled",3
"HV Patel","bowled",3
"N Saini","caught",5
"YV Takawale","lbw",2
"MEK Hussey","run out",5
"M de Lange","caught",1
"F du Plessis","stumped",6
"DJM Short","caught",4
"M Manhas","caught",14
"KC Cariappa","bowled",3
"MJ McClenaghan","run out",1
"DJ Thornely","bowled",1
"RA Tripathi","caught",24
"T Henderson","bowled",1
"SPD Smith","caught and bowled",3
"B Laughlin","caught",1
"AUK Pathan","caught",2
"RA Jadeja","bowled",16
"RJ Harris","bowled",2
"SP Narine","lbw",1
"M Manhas","run out",3
"RA Jadeja","caught",53
"BJ Hodge","bowled",9
"CH Gayle","caught and bowled",3
"CJ Jordan","caught",2
"RT Ponting","stumped",1
"V Kohli","stumped",3
"M Vohra","caught",22
"S Lamichhane","bowled",1
"S Aravind","lbw",1
"JJ Bumrah","caught",2
"JC Buttler","lbw",3
"AC Voges","run out",2
"S Badrinath","run out",5
"Ishan Kishan","run out",3
"Mohammed Siraj","caught",1
"K Rabada","run out",1
"Mohammed Siraj","lbw",1
"MC Henriques","caught and bowled",3
"CL White","caught",22
"KL Nagarkoti","bowled",2
"CJ Anderson","stumped",3
"Z Khan","caught",6
"M Kaif","caught and bowled",1
"K Goel","caught",7
"LR Shukla","run out",4
"STR Binny","bowled",6
"P Ray Barman","caught",1
"JP Duminy","bowled",10
"RN ten Doeschate","lbw",5
"PP Chawla","caught",26
"LS Livingstone","bowled",2
"Ankit Soni","bowled",2
"AS Yadav","caught",4
"TD Paine","caught",1
"SA Yadav","caught",47
"BB Samantray","run out",1
"T Banton","caught",1
"A Chopra","stumped",1
"LA Pomersbach","caught",5
"B Akhil","lbw",1
"AC Gilchrist","bowled",12
"MM Ali","bowled",1
"Y Nagar","run out",2
"MA Agarwal","lbw",2
"W Jaffer","caught",7
"R Dhawan","stumped",1
"PJ Cummins","caught",10
"B Chipli","run out",1
"B Lee","caught",6
"TM Dilshan","caught",24
"AB Agarkar","run out",1
"MN Samuels","run out",2
"DS Lehmann","lbw",2
"DW Steyn","bowled",8
"D Kalyankrishna","caught",1
"Anirudh Singh","caught",2
"AP Tare","caught and bowled",1
"M Manhas","bowled",6
"BCJ Cutting","lbw",1
"CJ McKay","caught",1
"Shoaib Ahmed","caught",1
"RG Sharma","lbw",12
"RR Pant","bowled",10
"FH Edwards","bowled",1
"GC Viljoen","caught",2
"VVS Laxman","lbw",1
"JDS Neesham","caught",5
"JM Bairstow","bowled",7
"SR Watson","lbw",6
"R Tewatia","lbw",2
"RA Jadeja","stumped",1
"DJ Hooda","caught",19
"CH Gayle","caught",76
"SM Curran","stumped",1
"Shubman Gill","caught and bowled",1
"Shoaib Malik","bowled",1
"A Zampa","caught",2
"ND Doshi","caught",1
"R Rampaul","lbw",1
"DW Steyn","caught",8
"MJ Lumb","lbw",1
"RE Levi","caught",1
"Azhar Mahmood","stumped",1
"LA Pomersbach","caught and bowled",1
"KP Pietersen","stumped",3
"RE van der Merwe","stumped",3
"LA Carseldine","lbw",1
"T Thushara","run out",1
"DR Shorey","caught",2
"LR Shukla","stumped",1
"C de Grandhomme","lbw",1
"G Gambhir","bowled",27
"EJG Morgan","caught",33
"Shakib Al Hasan","caught",21
"BCJ Cutting","caught",6
"MP Stoinis","bowled",4
"GJ Bailey","stumped",2
"CA Lynn","run out",1
"Harbhajan Singh","bowled",7
"L Balaji","lbw",2
"GH Vihari","caught",17
"LR Shukla","lbw",2
"SM Curran","lbw",2
"RJ Quiney","caught",4
"A Ashish Reddy","bowled",5
"B Chipli","lbw",1
"RS Bopara","bowled",1
"Mustafizur Rahman","caught",1
"JP Duminy","lbw",1
"L Ronchi","run out",1
"JEC Franklin","bowled",1
"MA Wood","caught",1
"C Munro","lbw",2
"Yuvraj Singh","bowled",10
"RA Jadeja","run out",8
"SK Warne","bowled",6
"C Nanda","run out",1
"SS Tiwary","caught and bowled",1
"R Tewatia","bowled",3
"PA Patel","caught",72
"Y Venugopal Rao","lbw",1
"Mohammed Shami","lbw",1
"SR Watson","caught and bowled",1
"SM Katich","caught",6
"GH Vihari","stumped",1
"YBK Jaiswal","caught and bowled",1
"JM Bairstow","run out",1
"DJ Hooda","caught and bowled",1
"TU Deshpande","caught",1
"BA Stokes","caught",19
"Shoaib Akhtar","caught",1
"NS Naik","caught",2
"MC Henriques","lbw",2
"DW Steyn","lbw",2
"PSP Handscomb","caught",1
"M Ashwin","stumped",1
"NLTC Perera","run out",3
"SR Watson","run out",9
"TR Birt","caught",4
"DJ Hooda","stumped",3
"SPD Smith","caught",42
"Kuldeep Yadav","run out",1
"AA Noffke","run out",1
"SM Curran","caught and bowled",1
"N Pooran","run out",1
"KD Karthik","caught",91
"HH Gibbs","lbw",3
"CJ Ferguson","lbw",1
"MA Starc","bowled",1
"Kartik Tyagi","caught and bowled",1
"SE Bond","bowled",1
"MS Bisla","caught",18
"A Chopra","run out",1
"R Bhatia","bowled",5
"VS Malik","bowled",1
"TR Birt","bowled",1
"Q de Kock","stumped",1
"AT Rayudu","run out",12
"CH Morris","bowled",6
"Y Nagar","bowled",3
"VS Yeligati","run out",1
"JR Philippe","lbw",1
"Sohail Tanvir","bowled",1
"SV Samson","caught and bowled",3
"SP Narine","stumped",2
"RP Singh","stumped",1
"SA Asnodkar","caught",11
"S Dhawan","run out",15
"DJ Hooda","lbw",1
"J Botha","caught and bowled",2
"SK Raina","bowled",16
"GJ Bailey","run out",6
"RR Powar","bowled",2
"MA Agarwal","stumped",2
"S Dhawan","caught",86
"CL White","lbw",1
"MF Maharoof","stumped",1
"KC Sangakkara","run out",6
"SA Asnodkar","bowled",1
"T Kohli","run out",1
"R Bhatia","caught",17
"M Vohra","run out",3
"SB Styris","bowled",2
"S Ladda","run out",2
"RR Rossouw","lbw",1
"KS Williamson","stumped",2
"DR Sams","caught",1
"SA Yadav","caught and bowled",1
"CH Gayle","run out",2
"J Suchith","caught",1
"AB de Villiers","bowled",21
"SB Styris","caught",4
"V Kohli","caught",105
"S Aravind","caught",1
"TG Southee","run out",1
"DJ Bravo","stumped",1
"PA Reddy","run out",1
"JA Morkel","run out",4
"SS Tiwary","lbw",3
"RG Sharma","bowled",23
"MS Bisla","bowled",9
"D Padikkal","bowled",5
"Yuvraj Singh","stumped",3
"AM Rahane","lbw",15
"BAW Mendis","bowled",1
"RS Gavaskar","caught",1
"WA Mota","lbw",1
"SW Tait","bowled",2
"AS Yadav","bowled",1
"V Kohli","bowled",30
"SA Yadav","lbw",6
"SK Raina","caught and bowled",8
"Rashid Khan","caught and bowled",3
"M Klinger","lbw",1
"SA Yadav","stumped",1
"AJ Tye","lbw",1
"MP Stoinis","stumped",2
"AL Menaria","caught and bowled",2
"KV Sharma","lbw",1
"MS Bisla","lbw",2
"AJ Finch","caught and bowled",2
"DB Ravi Teja","caught and bowled",1
"KD Karthik","caught and bowled",3
"J Theron","run out",1
"AB de Villiers","caught",73
"DA Miller","lbw",3
"S Nadeem","caught and bowled",3
"T Banton","bowled",1
"MA Agarwal","caught and bowled",2
"DR Martyn","run out",1
"Sunny Singh","run out",1
"A Chopra","caught",2
"PA Reddy","stumped",1
"PP Chawla","bowled",12
"SC Ganguly","bowled",9
"M Vohra","lbw",5
"GH Vihari","run out",1
"R Vinay Kumar","run out",2
"S Nadeem","caught",5
"I Sharma","caught and bowled",1
"KM Jadhav","caught",30
"TM Head","caught",4
"B Kumar","bowled",8
"SA Yadav","bowled",7
"A Symonds","caught",14
"PJ Cummins","bowled",2
"SM Curran","caught",6
"Misbah-ul-Haq","run out",2
"Kamran Akmal","run out",1
"HH Pandya","run out",3
"E Lewis","bowled",3
"VY Mahesh","caught",1
"SS Tiwary","bowled",4
"PJ Sangwan","caught",3
"S Narwal","caught",3
"R Shukla","caught",1
"MM Ali","caught",8
"Sandeep Sharma","caught and bowled",1
"JD Ryder","stumped",1
"MK Tiwary","caught and bowled",1
"MC Henriques","stumped",4
"SS Iyer","lbw",5
"Washington Sundar","bowled",1
"HV Patel","lbw",1
"AUK Pathan","lbw",1
"SP Narine","bowled",10
"ML Hayden","caught and bowled",1
"LE Plunkett","caught",1
"KB Arun Karthik","stumped",1
"S Kaul","caught and bowled",1
"Shivam Mavi","bowled",1
"SK Warne","run out",4
"Vishnu Vinod","run out",1
"LMP Simmons","run out",1
"KW Richardson","caught",2
"CH Morris","lbw",1
"JP Duminy","caught and bowled",3
"I Sharma","caught",2
"S Badree","bowled",3
"R Bhatia","stumped",1
"SK Warne","caught",6
"WPUJC Vaas","run out",1
"TL Suman","caught and bowled",2
"L Balaji","caught",3
"JM Bairstow","lbw",2
"SP Jackson","hit wicket",1
"DA Warner","stumped",5
"A Ashish Reddy","caught",8
"Bipul Sharma","bowled",1
"S Rana","caught",1
"KD Karthik","bowled",23
"UBT Chand","caught",13
"AP Majumdar","stumped",1
"R Tewatia","caught",7
"J Suchith","run out",1
"SE Marsh","lbw",3
"S Dhawan","stumped",6
"Shoaib Malik","caught",3
"CL White","run out",4
"OA Shah","bowled",3
"AM Nayar","bowled",4
"Sandeep Sharma","caught",3
"J Botha","run out",4
"RG Sharma","stumped",3
"YS Chahal","lbw",1
"S Dhawan","caught and bowled",3
"B Akhil","caught",3
"SP Narine","run out",1
"Shubman Gill","caught",19
"Mohammad Hafeez","bowled",1
"A Singh","bowled",2
"MJ McClenaghan","stumped",1
"MJ Lumb","bowled",1
"JA Morkel","caught and bowled",1
"G Gambhir","caught and bowled",4
"S Badree","lbw",1
"R Ninan","caught",1
"DB Das","caught",4
"VR Aaron","caught",2
"AS Rajpoot","caught",2
"MA Agarwal","bowled",18
"V Sehwag","run out",6
"AT Rayudu","lbw",4
"DJ Hussey","caught",32
"KB Arun Karthik","run out",1
"SR Tendulkar","lbw",8
"PA Patel","stumped",6
"Mohammad Asif","run out",1
"R McLaren","caught",2
"LMP Simmons","bowled",6
"AT Rayudu","caught and bowled",6
"Bipul Sharma","run out",1
"DA Miller","bowled",13
"M Kartik","caught and bowled",2
"GB Hogg","caught",2
"SA Asnodkar","lbw",1
"AL Menaria","bowled",3
"KL Nagarkoti","caught",1
"GR Napier","caught",1
"R Sathish","stumped",1
"K Rabada","caught",5
"Azhar Mahmood","caught",9
"CA Lynn","bowled",9
"LRPL Taylor","caught",24
"CR Woakes","caught",4
"MR Marsh","bowled",4
"G Gambhir","run out",15
"MJ Santner","caught",1
"KMA Paul","lbw",1
"J Theron","caught",1
"SB Wagh","run out",1
"ML Hayden","lbw",1
"WPUJC Vaas","caught",4
"SPD Smith","lbw",2
"GC Smith","run out",4
"J Arunkumar","caught",2
"JO Holder","caught",5
"PJ Sangwan","lbw",1
"PA Patel","caught and bowled",4
"MS Dhoni","lbw",5
"MDKJ Perera","lbw",1
"JR Philippe","stumped",1
"RA Tripathi","caught and bowled",2
"PA Patel","lbw",12
"HV Patel","caught",6
"Jaskaran Singh","caught",1
"BCJ Cutting","stumped",1
"AT Rayudu","caught",72
"RP Singh","caught and bowled",1
"SP Goswami","caught and bowled",1
"M Klinger","bowled",1
"AD Nath","bowled",1
"LPC Silva","caught",2
"AT Rayudu","stumped",7
"R Vinay Kumar","bowled",10
"M Morkel","run out",1
"AJ Finch","retired hurt",1
"AD Mathews","bowled",4
"DJ Bravo","lbw",6
"TM Dilshan","run out",2
"NA Saini","bowled",1
"S Anirudha","lbw",2
"SB Bangar","caught",5
"KB Arun Karthik","bowled",1
"Shubman Gill","lbw",1
"DJ Jacobs","bowled",6
"DT Patil","caught",1
"Mandeep Singh","bowled",15
"Mohammed Siraj","bowled",1
"WP Saha","lbw",4
"JL Denly","bowled",1
"AJ Turner","lbw",1
"NLTC Perera","bowled",4
"VVS Laxman","caught",9
"SO Hetmyer","caught",9
"S Chanderpaul","caught",3
"RA Jadeja","caught and bowled",7
"SMSM Senanayake","run out",1
"TM Srivastava","caught",1
"AR Patel","run out",7
"SL Malinga","caught",5
"NM Coulter-Nile","bowled",2
"ML Hayden","stumped",2
"JP Duminy","stumped",1
"V Sehwag","bowled",15
"DJ Bravo","caught and bowled",3
"TL Suman","bowled",3
"KMA Paul","bowled",2
"AUK Pathan","bowled",2
"SB Styris","lbw",1
"DJ Thornely","retired hurt",1
"KC Sangakkara","bowled",14
"DR Smith","caught",48
"S Dube","caught",7
"MP Stoinis","lbw",1
"C Madan","caught",1
"Shubman Gill","stumped",1
"SP Narine","caught and bowled",1
"ML Hayden","bowled",6
"ST Jayasuriya","lbw",5
"R Dravid","lbw",2
"JD Unadkat","run out",2
"Misbah-ul-Haq","caught",4
"AM Rahane","caught and bowled",6
"SN Thakur","lbw",1
"R Ashwin","caught and bowled",1
"SV Samson","bowled",13
"SD Chitnis","caught",6
"T Taibu","caught",2
"AJ Finch","caught",41
"Shakib Al Hasan","caught and bowled",1
"MJ Clarke","bowled",1
"CH Morris","stumped",1
"I Udana","caught",3
"MV Boucher","lbw",2
"A Kumble","caught",1
"BB Samantray","caught",2
"RV Gomez","bowled",1
"Washington Sundar","caught and bowled",1
"K Goel","stumped",1
"TS Mills","caught",2
"SS Cottrell","bowled",1
"DB Ravi Teja","lbw",2
"KD Karthik","stumped",4
"Gurkeerat Singh","lbw",2
"A Choudhary","run out",1
"STR Binny","stumped",3
"AD Russell","caught and bowled",2
"Y Venugopal Rao","run out",9
"B Kumar","lbw",1
"Anirudh Singh","caught and bowled",1
"RJ Harris","lbw",1
"IK Pathan","caught",31
"M Vohra","bowled",8
"CR Brathwaite","caught and bowled",1
"Abhishek Sharma","caught",6
"P Kumar","lbw",1
"P Awana","run out",1
"Basil Thampi","run out",1
"AD Hales","bowled",2
"M Vohra","caught and bowled",4
"IK Pathan","bowled",8
"GJ Maxwell","caught",46
"SV Samson","lbw",6
"A Singh","stumped",1
"SC Ganguly","caught and bowled",1
"DJ Bravo","bowled",12
"T Kohli","caught",2
"AG Paunikar","stumped",1
"IK Pathan","stumped",3
"KS Williamson","caught and bowled",1
"V Sehwag","lbw",4
"S Gopal","caught",9
"Z Khan","caught and bowled",1
"BA Stokes","run out",3
"CA Pujara","caught",12
"MF Maharoof","caught",4
"A Nehra","run out",2
"RV Uthappa","lbw",14
"A Mishra","caught",9
"BB McCullum","caught and bowled",1
"AJ Turner","caught",2
"AP Majumdar","bowled",1
"WP Saha","bowled",18
"Y Venugopal Rao","caught",24
"JH Kallis","caught and bowled",1
"UT Yadav","stumped",1
"Q de Kock","caught",43
"Ishan Kishan","stumped",1
"CA Ingram","bowled",2
"CJ Jordan","run out",1
"JC Buttler","stumped",3
"Misbah-ul-Haq","lbw",2
"SV Samson","run out",5
"M Vijay","caught and bowled",3
"AC Gilchrist","lbw",4
"WA Mota","caught",3
"F du Plessis","caught",40
"RA Tripathi","run out",2
"KA Pollard","run out",8
"DB Das","lbw",3
"SN Khan","caught",14
"RV Uthappa","run out",13
"EJG Morgan","lbw",2
"CJ Anderson","run out",3
"Swapnil Singh","caught",1
"Parvez Rasool","caught and bowled",1
"HH Gibbs","caught",16
"MM Patel","caught",2
"AA Jhunjhunwala","caught",8
"KK Nair","caught",37
"Rashid Khan","bowled",2
"V Kohli","run out",15
"KK Ahmed","bowled",1
"TG Southee","bowled",1
"MM Ali","stumped",1
"DJ Muthuswami","run out",1
"WD Parnell","caught",4
"RT Ponting","lbw",1
"PR Shah","caught and bowled",1
"M Vijay","stumped",5
"SW Billings","caught",13
"MG Johnson","bowled",6
"AJ Finch","run out",2
"R Ashwin","stumped",2
"BB Sran","run out",1
"VH Zol","caught",1
"LRPL Taylor","lbw",5
"Niraj Patel","bowled",2
"CA Lynn","lbw",3
"MJ McClenaghan","bowled",2
"Imran Tahir","bowled",1
"Vishnu Vinod","bowled",1
"SN Thakur","bowled",1
"P Dogra","stumped",1
"MN van Wyk","bowled",1
"SM Katich","run out",2
"RN ten Doeschate","caught",6
"KK Cooper","bowled",1
"AG Paunikar","caught",3
"WP Saha","run out",8
"KA Pollard","lbw",5
"A Mithun","bowled",1
"CA Pujara","run out",1
"AM Rahane","caught",74
"JD Unadkat","caught and bowled",1
"DL Vettori","run out",1
"K Gowtham","run out",1
"N Pooran","bowled",2
"AC Blizzard","bowled",1
"RV Uthappa","bowled",15
"Shivam Sharma","bowled",1
"YK Pathan","caught and bowled",4
"RN ten Doeschate","run out",5
"JD Ryder","caught",17
"BJ Hodge","run out",6
"DJG Sammy","caught",10
"S Badrinath","stumped",3
"IR Jaggi","bowled",1
"KH Pandya","caught",31
"AR Patel","bowled",9
"P Awana","caught",2
"Swapnil Singh","lbw",1
"Ravi Bishnoi","caught",1
"R Sathish","lbw",1
"AL Menaria","run out",2
"DPMD Jayawardene","caught and bowled",2
"MK Tiwary","stumped",4
"MA Khote","caught",1
"UT Yadav","bowled",6
"Mohammed Siraj","run out",2
"JM Kemp","stumped",1
"RR Bhatkal","caught",1
"BJ Rohrer","bowled",3
"KP Pietersen","bowled",8
"NV Ojha","caught",54
"SJ Srivastava","bowled",1
"SE Rutherford","caught",5
"DJ Hussey","run out",6
"SR Tendulkar","stumped",3
"N Rana","caught and bowled",1
"H Klaasen","caught",4
"M Morkel","bowled",3
"Joginder Sharma","caught",1
"DW Steyn","run out",3
"Yuvraj Singh","lbw",5
"MM Ali","caught and bowled",2
"S Sreesanth","caught",1
"DJ Thornely","lbw",1
"SP Fleming","caught",5
"N Rana","caught",39
"R Bishnoi","run out",1
"RA Jadeja","lbw",2
"HH Gibbs","caught and bowled",1
"KA Pollard","caught",75
"A Nortje","caught",1
"JPR Scantlebury-Searles","caught",1
"Washington Sundar","run out",1
"V Shankar","bowled",1
"OA Shah","stumped",2
"JD Unadkat","caught",3
"X Thalaivan Sargunam","caught and bowled",1
"DT Christian","bowled",5
"SK Raina","stumped",8
"AC Gilchrist","run out",2
"SW Billings","stumped",1
"SB Jakati","caught",1
"DJG Sammy","stumped",1
"Sandeep Sharma","lbw",1
"SO Hetmyer","stumped",1
"MS Dhoni","run out",22
"KC Sangakkara","lbw",2
"MS Gony","run out",1
"CR Brathwaite","bowled",1
"GJ Maxwell","lbw",5
"Gurkeerat Singh","stumped",2
"N Jagadeesan","caught",1
"AD Hales","lbw",1
"PP Chawla","run out",8
"S Sohal","bowled",3
"HM Amla","caught",8
"K Goel","bowled",2
"JO Holder","run out",2
"M Muralitharan","caught",2
"S Sriram","bowled",1
"SS Tiwary","stumped",3
"KL Rahul","caught",35
"JM Kemp","bowled",1
"DT Christian","run out",1
"P Simran Singh","lbw",1
"GJ Bailey","bowled",4
"MD Mishra","bowled",2
